Project_ID,Project_Type,State,District,LWE_Flag,Vendor_Tier,Vendor_Name,Land_Type,Task_Name,Task_Category,Task_Sequence,Planned_Start_Date,Planned_Duration,Actual_Duration,Delay_Reason,Monsoon_Flag
PROJ_1284,NHM - Diagnostic Lab (IPHL),Jharkhand,Lohardaga,1,3,Local Contractor,Govt Land,Handover,Admin,4,2024-09-07,15,39,None,1
PROJ_1285,NHM - Primary Health Centre (PHC) 24x7,Sikkim,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Site Survey,Technical,1,2024-01-20,15,23,None,0
PROJ_1285,NHM - Primary Health Centre (PHC) 24x7,Sikkim,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Civil Works,Civil,2,2024-02-16,90,139,None,0
PROJ_1285,NHM - Primary Health Centre (PHC) 24x7,Sikkim,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Equipment Install,Technical,3,2024-07-06,45,90,None,1
PROJ_1285,NHM - Primary Health Centre (PHC) 24x7,Sikkim,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Handover,Admin,4,2024-10-05,15,23,None,0
PROJ_1286,NHM - Health Sub-Centre (HSC),Sikkim,Generic_District,0,2,NCC / Nagarjuna,Donated,Site Identification,Admin,1,2024-12-07,15,23,None,0
PROJ_1286,NHM - Health Sub-Centre (HSC),Sikkim,Generic_District,0,2,NCC / Nagarjuna,Donated,Land Handover,Regulatory,2,2024-12-30,30,46,None,0
PROJ_1286,NHM - Health Sub-Centre (HSC),Sikkim,Generic_District,0,2,NCC / Nagarjuna,Donated,Plinth Work,Civil,3,2025-02-18,30,46,None,0
PROJ_1286,NHM - Health Sub-Centre (HSC),Sikkim,Generic_District,0,2,NCC / Nagarjuna,Donated,Roof Casting,Civil,4,2025-04-07,30,46,None,0
PROJ_1286,NHM - Health Sub-Centre (HSC),Sikkim,Generic_District,0,2,NCC / Nagarjuna,Donated,Electrical & Plumbing,Technical,5,2025-05-24,20,31,None,0
PROJ_1286,NHM - Health Sub-Centre (HSC),Sikkim,Generic_District,0,2,NCC / Nagarjuna,Donated,Finishing & Painting,Civil,6,2025-06-26,20,40,None,1
PROJ_1286,NHM - Health Sub-Centre (HSC),Sikkim,Generic_District,0,2,NCC / Nagarjuna,Donated,Handover,Admin,7,2025-08-09,10,20,None,1
PROJ_1287,NHM - Trauma Care Centre,Jharkhand,Chatra,1,2,NCC / Nagarjuna,Govt Land,Site Clearance,Civil,1,2023-01-21,20,36,None,0
PROJ_1287,NHM - Trauma Care Centre,Jharkhand,Chatra,1,2,NCC / Nagarjuna,Govt Land,Structure Construction,Civil,2,2023-02-26,90,163,None,0
PROJ_1287,NHM - Trauma Care Centre,Jharkhand,Chatra,1,2,NCC / Nagarjuna,Govt Land,Radiation Shielding (X-Ray),Technical,3,2023-08-12,30,60,None,1
PROJ_1287,NHM - Trauma Care Centre,Jharkhand,Chatra,1,2,NCC / Nagarjuna,Govt Land,Equipment Supply (CT/Ventilator),Procurement,4,2023-10-13,60,109,None,0
PROJ_1287,NHM - Trauma Care Centre,Jharkhand,Chatra,1,2,NCC / Nagarjuna,Govt Land,Installation & Calibration,Technical,5,2024-02-02,30,54,None,0
PROJ_1287,NHM - Trauma Care Centre,Jharkhand,Chatra,1,2,NCC / Nagarjuna,Govt Land,AERB Approval,Regulatory,6,2024-03-31,45,81,None,0
PROJ_1287,NHM - Trauma Care Centre,Jharkhand,Chatra,1,2,NCC / Nagarjuna,Govt Land,Staff Training,Admin,7,2024-06-20,15,30,None,1
PROJ_1288,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Deoghar,0,2,NCC / Nagarjuna,Donated,Soil Testing & Design,Technical,1,2023-12-20,30,39,None,0
PROJ_1288,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Deoghar,0,2,NCC / Nagarjuna,Donated,Foundation Works,Civil,2,2024-01-31,60,78,None,0
PROJ_1288,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Deoghar,0,2,NCC / Nagarjuna,Donated,Structure (G+2),Civil,3,2024-04-20,120,156,None,0
PROJ_1288,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Deoghar,0,2,NCC / Nagarjuna,Donated,Medical Gas Pipeline,Technical,4,2024-09-28,45,64,None,1
PROJ_1288,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Deoghar,0,2,NCC / Nagarjuna,Donated,OT & ICU Setup,Technical,5,2024-12-06,60,78,None,0
PROJ_1288,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Deoghar,0,2,NCC / Nagarjuna,Donated,Fire Safety Install,Technical,6,2025-02-27,30,39,None,0
PROJ_1288,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Deoghar,0,2,NCC / Nagarjuna,Donated,Final Inspection,Regulatory,7,2025-04-07,15,19,None,0
PROJ_1289,NHM - Primary Health Centre (PHC) 24x7,Jharkhand,Khunti,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Site Survey,Technical,1,2024-11-26,15,27,None,0
PROJ_1289,NHM - Primary Health Centre (PHC) 24x7,Jharkhand,Khunti,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Civil Works,Civil,2,2024-12-26,90,196,None,0
PROJ_1289,NHM - Primary Health Centre (PHC) 24x7,Jharkhand,Khunti,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Equipment Install,Technical,3,2025-07-13,45,90,None,1
PROJ_1289,NHM - Primary Health Centre (PHC) 24x7,Jharkhand,Khunti,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Handover,Admin,4,2025-10-15,15,32,None,0
PROJ_1290,NHM - Diagnostic Lab (IPHL),Jharkhand,Chatra,1,1,L&T / Tata Projects,Govt Land,Site Survey,Technical,1,2022-06-06,15,25,None,1
PROJ_1290,NHM - Diagnostic Lab (IPHL),Jharkhand,Chatra,1,1,L&T / Tata Projects,Govt Land,Civil Works,Civil,2,2022-07-01,90,153,None,1
PROJ_1290,NHM - Diagnostic Lab (IPHL),Jharkhand,Chatra,1,1,L&T / Tata Projects,Govt Land,Equipment Install,Technical,3,2022-12-06,45,69,None,0
PROJ_1290,NHM - Diagnostic Lab (IPHL),Jharkhand,Chatra,1,1,L&T / Tata Projects,Govt Land,Handover,Admin,4,2023-02-15,15,23,None,0
PROJ_1291,NHM - Oxygen Plant (PSA),Jharkhand,Hazaribagh,0,2,NCC / Nagarjuna,Govt Land,Site Platform Readiness,Civil,1,2024-06-28,20,28,None,1
PROJ_1291,NHM - Oxygen Plant (PSA),Jharkhand,Hazaribagh,0,2,NCC / Nagarjuna,Govt Land,Plant Manufacturing/Import,Procurement,2,2024-07-29,45,64,None,1
PROJ_1291,NHM - Oxygen Plant (PSA),Jharkhand,Hazaribagh,0,2,NCC / Nagarjuna,Govt Land,Delivery to Site,Logistics,3,2024-10-02,15,19,None,0
PROJ_1291,NHM - Oxygen Plant (PSA),Jharkhand,Hazaribagh,0,2,NCC / Nagarjuna,Govt Land,Installation,Technical,4,2024-10-25,10,13,None,0
PROJ_1291,NHM - Oxygen Plant (PSA),Jharkhand,Hazaribagh,0,2,NCC / Nagarjuna,Govt Land,Copper Piping,Technical,5,2024-11-07,20,26,None,0
PROJ_1291,NHM - Oxygen Plant (PSA),Jharkhand,Hazaribagh,0,2,NCC / Nagarjuna,Govt Land,Pressure Testing,Technical,6,2024-12-04,5,6,None,0
PROJ_1291,NHM - Oxygen Plant (PSA),Jharkhand,Hazaribagh,0,2,NCC / Nagarjuna,Govt Land,Drug Inspector Approval,Regulatory,7,2024-12-14,15,19,None,0
PROJ_1292,NHM - Diagnostic Lab (IPHL),Jharkhand,Giridih,1,1,L&T / Tata Projects,Donated,Site Survey,Technical,1,2023-12-14,15,23,None,0
PROJ_1292,NHM - Diagnostic Lab (IPHL),Jharkhand,Giridih,1,1,L&T / Tata Projects,Donated,Civil Works,Civil,2,2024-01-07,90,139,None,0
PROJ_1292,NHM - Diagnostic Lab (IPHL),Jharkhand,Giridih,1,1,L&T / Tata Projects,Donated,Equipment Install,Technical,3,2024-05-30,45,69,None,0
PROJ_1292,NHM - Diagnostic Lab (IPHL),Jharkhand,Giridih,1,1,L&T / Tata Projects,Donated,Handover,Admin,4,2024-08-08,15,25,None,1
PROJ_1293,NHM - Diagnostic Lab (IPHL),Jharkhand,Gumla,1,2,NCC / Nagarjuna,Donated,Site Survey,Technical,1,2023-07-13,15,30,None,1
PROJ_1293,NHM - Diagnostic Lab (IPHL),Jharkhand,Gumla,1,2,NCC / Nagarjuna,Donated,Civil Works,Civil,2,2023-08-16,90,180,None,1
PROJ_1293,NHM - Diagnostic Lab (IPHL),Jharkhand,Gumla,1,2,NCC / Nagarjuna,Donated,Equipment Install,Technical,3,2024-02-12,45,81,None,0
PROJ_1293,NHM - Diagnostic Lab (IPHL),Jharkhand,Gumla,1,2,NCC / Nagarjuna,Donated,Handover,Admin,4,2024-05-05,15,27,None,0
PROJ_1294,Linear_Highway,Meghalaya,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),DPR & Survey,Technical,1,2023-02-21,90,135,None,0
PROJ_1294,Linear_Highway,Meghalaya,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Land Acquisition & ROW,Regulatory,2,2023-07-09,180,558,CNT Act Land Acquisition,1
PROJ_1294,Linear_Highway,Meghalaya,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Forest Clearance,Regulatory,3,2025-01-21,120,294,CNT Act Land Acquisition,0
PROJ_1294,Linear_Highway,Meghalaya,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Tendering,Procurement,4,2025-11-15,60,90,None,0
PROJ_1294,Linear_Highway,Meghalaya,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Earthwork,Civil,5,2026-02-14,100,179,None,0
PROJ_1294,Linear_Highway,Meghalaya,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Pavement Layering,Civil,6,2026-08-14,90,242,None,1
PROJ_1294,Linear_Highway,Meghalaya,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Signages & Safety,Civil,7,2027-04-17,30,53,None,0
PROJ_1295,NHM - District Hospital Expansion,Jharkhand,Giridih,1,1,L&T / Tata Projects,Tribal (CNT/SPT),Site Survey,Technical,1,2022-10-06,15,23,None,0
PROJ_1295,NHM - District Hospital Expansion,Jharkhand,Giridih,1,1,L&T / Tata Projects,Tribal (CNT/SPT),Civil Works,Civil,2,2022-11-01,90,167,None,0
PROJ_1295,NHM - District Hospital Expansion,Jharkhand,Giridih,1,1,L&T / Tata Projects,Tribal (CNT/SPT),Equipment Install,Technical,3,2023-04-18,45,69,None,0
PROJ_1295,NHM - District Hospital Expansion,Jharkhand,Giridih,1,1,L&T / Tata Projects,Tribal (CNT/SPT),Handover,Admin,4,2023-07-01,15,30,None,1
PROJ_1296,Indus_Factory,Uttar Pradesh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Feasibility Study,Technical,1,2022-03-27,45,49,None,0
PROJ_1296,Indus_Factory,Uttar Pradesh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Env Impact Assessment,Regulatory,2,2022-05-19,90,228,CNT Act Land Acquisition,0
PROJ_1296,Indus_Factory,Uttar Pradesh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Civil Construction,Civil,3,2023-01-06,150,198,None,0
PROJ_1296,Indus_Factory,Uttar Pradesh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Machine Procurement,Procurement,4,2023-07-23,120,145,None,1
PROJ_1296,Indus_Factory,Uttar Pradesh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Installation,Technical,5,2023-12-16,60,66,None,0
PROJ_1296,Indus_Factory,Uttar Pradesh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Trial Runs,Technical,6,2024-02-20,30,33,None,0
PROJ_1297,Indus_Factory,Odisha,Generic_District,0,2,NCC / Nagarjuna,Donated,Feasibility Study,Technical,1,2024-12-09,45,54,None,0
PROJ_1297,Indus_Factory,Odisha,Generic_District,0,2,NCC / Nagarjuna,Donated,Env Impact Assessment,Regulatory,2,2025-02-02,90,108,None,0
PROJ_1297,Indus_Factory,Odisha,Generic_District,0,2,NCC / Nagarjuna,Donated,Civil Construction,Civil,3,2025-05-26,150,180,None,0
PROJ_1297,Indus_Factory,Odisha,Generic_District,0,2,NCC / Nagarjuna,Donated,Machine Procurement,Procurement,4,2025-11-27,120,144,None,0
PROJ_1297,Indus_Factory,Odisha,Generic_District,0,2,NCC / Nagarjuna,Donated,Installation,Technical,5,2026-04-25,60,72,None,0
PROJ_1297,Indus_Factory,Odisha,Generic_District,0,2,NCC / Nagarjuna,Donated,Trial Runs,Technical,6,2026-07-09,30,46,None,1
PROJ_1298,Mega_Event_Kumbh,Madhya Pradesh,Ujjain,0,1,L&T / Tata Projects,Donated,Master Planning,Technical,1,2022-01-06,60,56,None,0
PROJ_1298,Mega_Event_Kumbh,Madhya Pradesh,Ujjain,0,1,L&T / Tata Projects,Donated,Tendering,Procurement,2,2022-03-05,45,75,Supply Chain Issue,0
PROJ_1298,Mega_Event_Kumbh,Madhya Pradesh,Ujjain,0,1,L&T / Tata Projects,Donated,Ground Prep,Civil,3,2022-05-22,40,37,None,0
PROJ_1298,Mega_Event_Kumbh,Madhya Pradesh,Ujjain,0,1,L&T / Tata Projects,Donated,Temporary Structures,Civil,4,2022-06-28,50,51,None,1
PROJ_1298,Mega_Event_Kumbh,Madhya Pradesh,Ujjain,0,1,L&T / Tata Projects,Donated,Electrical Grid,Technical,5,2022-08-20,30,30,None,1
PROJ_1298,Mega_Event_Kumbh,Madhya Pradesh,Ujjain,0,1,L&T / Tata Projects,Donated,Safety Audit,Regulatory,6,2022-09-22,15,15,None,1
PROJ_1299,NHM - Critical Care Block (CCB),Jharkhand,Dumka,0,2,NCC / Nagarjuna,Govt Land,Site Survey,Technical,1,2024-10-31,15,19,None,0
PROJ_1299,NHM - Critical Care Block (CCB),Jharkhand,Dumka,0,2,NCC / Nagarjuna,Govt Land,Civil Works,Civil,2,2024-11-20,90,117,None,0
PROJ_1299,NHM - Critical Care Block (CCB),Jharkhand,Dumka,0,2,NCC / Nagarjuna,Govt Land,Equipment Install,Technical,3,2025-03-20,45,58,None,0
PROJ_1299,NHM - Critical Care Block (CCB),Jharkhand,Dumka,0,2,NCC / Nagarjuna,Govt Land,Handover,Admin,4,2025-05-21,15,19,None,0
PROJ_1300,NHM - Community Health Centre (CHC),Maharashtra,Generic_District,0,2,NCC / Nagarjuna,Donated,Site Survey,Technical,1,2024-06-26,15,19,None,1
PROJ_1300,NHM - Community Health Centre (CHC),Maharashtra,Generic_District,0,2,NCC / Nagarjuna,Donated,Civil Works,Civil,2,2024-07-15,90,117,None,1
PROJ_1300,NHM - Community Health Centre (CHC),Maharashtra,Generic_District,0,2,NCC / Nagarjuna,Donated,Equipment Install,Technical,3,2024-11-10,45,45,None,0
PROJ_1300,NHM - Community Health Centre (CHC),Maharashtra,Generic_District,0,2,NCC / Nagarjuna,Donated,Handover,Admin,4,2024-12-28,15,15,None,0
PROJ_1301,NHM - Health Sub-Centre (HSC),Jharkhand,Godda,0,1,L&T / Tata Projects,Govt Land,Site Identification,Admin,1,2022-04-23,15,16,None,0
PROJ_1301,NHM - Health Sub-Centre (HSC),Jharkhand,Godda,0,1,L&T / Tata Projects,Govt Land,Land Handover,Regulatory,2,2022-05-14,30,33,None,0
PROJ_1301,NHM - Health Sub-Centre (HSC),Jharkhand,Godda,0,1,L&T / Tata Projects,Govt Land,Plinth Work,Civil,3,2022-06-19,30,36,None,1
PROJ_1301,NHM - Health Sub-Centre (HSC),Jharkhand,Godda,0,1,L&T / Tata Projects,Govt Land,Roof Casting,Civil,4,2022-07-29,30,36,None,1
PROJ_1301,NHM - Health Sub-Centre (HSC),Jharkhand,Godda,0,1,L&T / Tata Projects,Govt Land,Electrical & Plumbing,Technical,5,2022-09-07,20,24,None,1
PROJ_1301,NHM - Health Sub-Centre (HSC),Jharkhand,Godda,0,1,L&T / Tata Projects,Govt Land,Finishing & Painting,Civil,6,2022-10-03,20,22,None,0
PROJ_1301,NHM - Health Sub-Centre (HSC),Jharkhand,Godda,0,1,L&T / Tata Projects,Govt Land,Handover,Admin,7,2022-10-27,10,11,None,0
PROJ_1302,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Sahebganj,0,3,Local Contractor,Tribal (CNT/SPT),Soil Testing & Design,Technical,1,2022-08-31,30,55,None,1
PROJ_1302,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Sahebganj,0,3,Local Contractor,Tribal (CNT/SPT),Foundation Works,Civil,2,2022-10-25,60,121,None,0
PROJ_1302,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Sahebganj,0,3,Local Contractor,Tribal (CNT/SPT),Structure (G+2),Civil,3,2023-02-26,120,243,None,0
PROJ_1302,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Sahebganj,0,3,Local Contractor,Tribal (CNT/SPT),Medical Gas Pipeline,Technical,4,2023-10-31,45,76,None,0
PROJ_1302,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Sahebganj,0,3,Local Contractor,Tribal (CNT/SPT),OT & ICU Setup,Technical,5,2024-01-19,60,101,None,0
PROJ_1302,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Sahebganj,0,3,Local Contractor,Tribal (CNT/SPT),Fire Safety Install,Technical,6,2024-05-03,30,50,None,0
PROJ_1302,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Sahebganj,0,3,Local Contractor,Tribal (CNT/SPT),Final Inspection,Regulatory,7,2024-06-26,15,101,CNT Act Land Acquisition,1
PROJ_1303,Mega_Event_Kumbh,Uttar Pradesh,Prayagraj,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Master Planning,Technical,1,2023-12-04,60,66,None,0
PROJ_1303,Mega_Event_Kumbh,Uttar Pradesh,Prayagraj,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Tendering,Procurement,2,2024-02-08,45,49,None,0
PROJ_1303,Mega_Event_Kumbh,Uttar Pradesh,Prayagraj,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Ground Prep,Civil,3,2024-03-30,40,52,None,0
PROJ_1303,Mega_Event_Kumbh,Uttar Pradesh,Prayagraj,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Temporary Structures,Civil,4,2024-05-22,50,66,None,0
PROJ_1303,Mega_Event_Kumbh,Uttar Pradesh,Prayagraj,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Electrical Grid,Technical,5,2024-07-29,30,36,None,1
PROJ_1303,Mega_Event_Kumbh,Uttar Pradesh,Prayagraj,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Safety Audit,Regulatory,6,2024-09-07,15,107,CNT Act Land Acquisition,1
PROJ_1304,NHM - Health Sub-Centre (HSC),Jharkhand,Simdega,1,2,NCC / Nagarjuna,Govt Land,Site Identification,Admin,1,2024-03-28,15,27,None,0
PROJ_1304,NHM - Health Sub-Centre (HSC),Jharkhand,Simdega,1,2,NCC / Nagarjuna,Govt Land,Land Handover,Regulatory,2,2024-04-28,30,54,None,0
PROJ_1304,NHM - Health Sub-Centre (HSC),Jharkhand,Simdega,1,2,NCC / Nagarjuna,Govt Land,Plinth Work,Civil,3,2024-06-26,30,60,None,1
PROJ_1304,NHM - Health Sub-Centre (HSC),Jharkhand,Simdega,1,2,NCC / Nagarjuna,Govt Land,Roof Casting,Civil,4,2024-08-25,30,60,None,1
PROJ_1304,NHM - Health Sub-Centre (HSC),Jharkhand,Simdega,1,2,NCC / Nagarjuna,Govt Land,Electrical & Plumbing,Technical,5,2024-10-29,20,36,None,0
PROJ_1304,NHM - Health Sub-Centre (HSC),Jharkhand,Simdega,1,2,NCC / Nagarjuna,Govt Land,Finishing & Painting,Civil,6,2024-12-06,20,36,None,0
PROJ_1304,NHM - Health Sub-Centre (HSC),Jharkhand,Simdega,1,2,NCC / Nagarjuna,Govt Land,Handover,Admin,7,2025-01-14,10,18,None,0
PROJ_1305,NHM - Oxygen Plant (PSA),Jharkhand,Khunti,1,1,L&T / Tata Projects,Tribal (CNT/SPT),Site Platform Readiness,Civil,1,2022-11-04,20,37,None,0
PROJ_1305,NHM - Oxygen Plant (PSA),Jharkhand,Khunti,1,1,L&T / Tata Projects,Tribal (CNT/SPT),Plant Manufacturing/Import,Procurement,2,2022-12-16,45,69,None,0
PROJ_1305,NHM - Oxygen Plant (PSA),Jharkhand,Khunti,1,1,L&T / Tata Projects,Tribal (CNT/SPT),Delivery to Site,Logistics,3,2023-02-25,15,23,None,0
PROJ_1305,NHM - Oxygen Plant (PSA),Jharkhand,Khunti,1,1,L&T / Tata Projects,Tribal (CNT/SPT),Installation,Technical,4,2023-03-21,10,15,None,0
PROJ_1305,NHM - Oxygen Plant (PSA),Jharkhand,Khunti,1,1,L&T / Tata Projects,Tribal (CNT/SPT),Copper Piping,Technical,5,2023-04-09,20,30,None,0
PROJ_1305,NHM - Oxygen Plant (PSA),Jharkhand,Khunti,1,1,L&T / Tata Projects,Tribal (CNT/SPT),Pressure Testing,Technical,6,2023-05-14,5,7,None,0
PROJ_1305,NHM - Oxygen Plant (PSA),Jharkhand,Khunti,1,1,L&T / Tata Projects,Tribal (CNT/SPT),Drug Inspector Approval,Regulatory,7,2023-05-22,15,97,CNT Act Land Acquisition,0
PROJ_1306,Construction_Hospital,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Budget & Approval,Admin,1,2022-02-03,30,49,None,0
PROJ_1306,Construction_Hospital,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Land Acquisition,Regulatory,2,2022-03-27,60,99,None,0
PROJ_1306,Construction_Hospital,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Tendering,Procurement,3,2022-07-09,45,96,None,1
PROJ_1306,Construction_Hospital,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Mobilization,Logistics,4,2022-10-16,20,33,None,0
PROJ_1306,Construction_Hospital,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Excavation,Civil,5,2022-11-19,40,66,None,0
PROJ_1306,Construction_Hospital,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Foundation,Civil,6,2023-01-28,60,99,None,0
PROJ_1306,Construction_Hospital,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Superstructure,Civil,7,2023-05-11,120,198,None,0
PROJ_1306,Construction_Hospital,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Govt Land,MEP Works,Technical,8,2023-11-29,90,148,None,0
PROJ_1306,Construction_Hospital,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Finishing,Civil,9,2024-04-30,60,99,None,0
PROJ_1306,Construction_Hospital,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Handover,Admin,10,2024-08-09,30,64,None,1
PROJ_1307,NHM - Drug Warehouse (District Level),Jharkhand,Ranchi,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Land Acquisition,Regulatory,1,2024-06-01,60,216,CNT Act Land Acquisition,1
PROJ_1307,NHM - Drug Warehouse (District Level),Jharkhand,Ranchi,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Warehousing Structure,Civil,2,2025-01-03,90,140,None,0
PROJ_1307,NHM - Drug Warehouse (District Level),Jharkhand,Ranchi,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),HVAC & Cold Chain Setup,Technical,3,2025-05-23,45,58,None,0
PROJ_1307,NHM - Drug Warehouse (District Level),Jharkhand,Ranchi,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Racking System Install,Technical,4,2025-07-20,20,28,None,1
PROJ_1307,NHM - Drug Warehouse (District Level),Jharkhand,Ranchi,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Fire & Safety Audit,Regulatory,5,2025-08-22,15,129,CNT Act Land Acquisition,1
PROJ_1307,NHM - Drug Warehouse (District Level),Jharkhand,Ranchi,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Stocking,Logistics,6,2026-01-02,30,39,None,0
PROJ_1308,NHM - Community Health Centre (CHC),Jharkhand,Chatra,1,3,Local Contractor,Tribal (CNT/SPT),Site Survey,Technical,1,2023-03-11,15,35,None,0
PROJ_1308,NHM - Community Health Centre (CHC),Jharkhand,Chatra,1,3,Local Contractor,Tribal (CNT/SPT),Civil Works,Civil,2,2023-04-16,90,255,None,0
PROJ_1308,NHM - Community Health Centre (CHC),Jharkhand,Chatra,1,3,Local Contractor,Tribal (CNT/SPT),Equipment Install,Technical,3,2023-12-27,45,106,None,0
PROJ_1308,NHM - Community Health Centre (CHC),Jharkhand,Chatra,1,3,Local Contractor,Tribal (CNT/SPT),Handover,Admin,4,2024-04-12,15,42,None,0
PROJ_1309,Linear_Highway,Jharkhand,West Singhbhum,1,2,NCC / Nagarjuna,Donated,DPR & Survey,Technical,1,2022-12-26,90,163,None,0
PROJ_1309,Linear_Highway,Jharkhand,West Singhbhum,1,2,NCC / Nagarjuna,Donated,Land Acquisition & ROW,Regulatory,2,2023-06-10,180,360,None,1
PROJ_1309,Linear_Highway,Jharkhand,West Singhbhum,1,2,NCC / Nagarjuna,Donated,Forest Clearance,Regulatory,3,2024-06-05,120,240,None,1
PROJ_1309,Linear_Highway,Jharkhand,West Singhbhum,1,2,NCC / Nagarjuna,Donated,Tendering,Procurement,4,2025-02-03,60,109,None,0
PROJ_1309,Linear_Highway,Jharkhand,West Singhbhum,1,2,NCC / Nagarjuna,Donated,Earthwork,Civil,5,2025-05-24,100,181,None,0
PROJ_1309,Linear_Highway,Jharkhand,West Singhbhum,1,2,NCC / Nagarjuna,Donated,Pavement Layering,Civil,6,2025-11-26,90,163,None,0
PROJ_1309,Linear_Highway,Jharkhand,West Singhbhum,1,2,NCC / Nagarjuna,Donated,Signages & Safety,Civil,7,2026-05-13,30,54,None,0
PROJ_1310,NHM - Critical Care Block (CCB),Jharkhand,Seraikela-Kharsawan,0,3,Local Contractor,Govt Land,Site Survey,Technical,1,2024-01-09,15,25,None,0
PROJ_1310,NHM - Critical Care Block (CCB),Jharkhand,Seraikela-Kharsawan,0,3,Local Contractor,Govt Land,Civil Works,Civil,2,2024-02-04,90,190,Quality Rework,0
PROJ_1310,NHM - Critical Care Block (CCB),Jharkhand,Seraikela-Kharsawan,0,3,Local Contractor,Govt Land,Equipment Install,Technical,3,2024-08-13,45,83,None,1
PROJ_1310,NHM - Critical Care Block (CCB),Jharkhand,Seraikela-Kharsawan,0,3,Local Contractor,Govt Land,Handover,Admin,4,2024-11-09,15,25,None,0
PROJ_1311,NHM - Drug Warehouse (District Level),Jharkhand,Seraikela-Kharsawan,0,2,NCC / Nagarjuna,Donated,Land Acquisition,Regulatory,1,2024-06-14,60,85,None,1
PROJ_1311,NHM - Drug Warehouse (District Level),Jharkhand,Seraikela-Kharsawan,0,2,NCC / Nagarjuna,Donated,Warehousing Structure,Civil,2,2024-09-08,90,128,None,1
PROJ_1311,NHM - Drug Warehouse (District Level),Jharkhand,Seraikela-Kharsawan,0,2,NCC / Nagarjuna,Donated,HVAC & Cold Chain Setup,Technical,3,2025-01-17,45,58,None,0
PROJ_1311,NHM - Drug Warehouse (District Level),Jharkhand,Seraikela-Kharsawan,0,2,NCC / Nagarjuna,Donated,Racking System Install,Technical,4,2025-03-20,20,26,None,0
