Project_ID,Project_Type,State,District,LWE_Flag,Vendor_Tier,Vendor_Name,Land_Type,Task_Name,Task_Category,Task_Sequence,Planned_Start_Date,Planned_Duration,Actual_Duration,Delay_Reason,Monsoon_Flag
PROJ_1060,Construction_Hospital,Chhattisgarh,Generic_District,0,1,L&T / Tata Projects,Govt Land,Excavation,Civil,5,2024-10-27,40,44,None,0
PROJ_1060,Construction_Hospital,Chhattisgarh,Generic_District,0,1,L&T / Tata Projects,Govt Land,Foundation,Civil,6,2024-12-13,60,66,None,0
PROJ_1060,Construction_Hospital,Chhattisgarh,Generic_District,0,1,L&T / Tata Projects,Govt Land,Superstructure,Civil,7,2025-02-17,120,132,None,0
PROJ_1060,Construction_Hospital,Chhattisgarh,Generic_District,0,1,L&T / Tata Projects,Govt Land,MEP Works,Technical,8,2025-06-29,90,109,None,1
PROJ_1060,Construction_Hospital,Chhattisgarh,Generic_District,0,1,L&T / Tata Projects,Govt Land,Finishing,Civil,9,2025-10-20,60,66,None,0
PROJ_1060,Construction_Hospital,Chhattisgarh,Generic_District,0,1,L&T / Tata Projects,Govt Land,Handover,Admin,10,2025-12-27,30,33,None,0
PROJ_1061,NHM - Oxygen Plant (PSA),Jharkhand,Giridih,1,2,NCC / Nagarjuna,Donated,Site Platform Readiness,Civil,1,2024-08-21,20,40,None,1
PROJ_1061,NHM - Oxygen Plant (PSA),Jharkhand,Giridih,1,2,NCC / Nagarjuna,Donated,Plant Manufacturing/Import,Procurement,2,2024-09-30,45,90,None,1
PROJ_1061,NHM - Oxygen Plant (PSA),Jharkhand,Giridih,1,2,NCC / Nagarjuna,Donated,Delivery to Site,Logistics,3,2024-12-29,15,27,None,0
PROJ_1061,NHM - Oxygen Plant (PSA),Jharkhand,Giridih,1,2,NCC / Nagarjuna,Donated,Installation,Technical,4,2025-01-29,10,18,None,0
PROJ_1061,NHM - Oxygen Plant (PSA),Jharkhand,Giridih,1,2,NCC / Nagarjuna,Donated,Copper Piping,Technical,5,2025-02-21,20,36,None,0
PROJ_1061,NHM - Oxygen Plant (PSA),Jharkhand,Giridih,1,2,NCC / Nagarjuna,Donated,Pressure Testing,Technical,6,2025-04-03,5,9,None,0
PROJ_1061,NHM - Oxygen Plant (PSA),Jharkhand,Giridih,1,2,NCC / Nagarjuna,Donated,Drug Inspector Approval,Regulatory,7,2025-04-12,15,27,None,0
PROJ_1062,Mega_Event_Kumbh,Maharashtra,Nashik,0,1,L&T / Tata Projects,Govt Land,Master Planning,Technical,1,2024-08-30,60,66,None,1
PROJ_1062,Mega_Event_Kumbh,Maharashtra,Nashik,0,1,L&T / Tata Projects,Govt Land,Tendering,Procurement,2,2024-11-08,45,38,None,0
PROJ_1062,Mega_Event_Kumbh,Maharashtra,Nashik,0,1,L&T / Tata Projects,Govt Land,Ground Prep,Civil,3,2024-12-20,40,34,None,0
PROJ_1062,Mega_Event_Kumbh,Maharashtra,Nashik,0,1,L&T / Tata Projects,Govt Land,Temporary Structures,Civil,4,2025-01-27,50,42,None,0
PROJ_1062,Mega_Event_Kumbh,Maharashtra,Nashik,0,1,L&T / Tata Projects,Govt Land,Electrical Grid,Technical,5,2025-03-14,30,25,None,0
PROJ_1062,Mega_Event_Kumbh,Maharashtra,Nashik,0,1,L&T / Tata Projects,Govt Land,Safety Audit,Regulatory,6,2025-04-09,15,12,None,0
PROJ_1063,NHM - Trauma Care Centre,Jharkhand,Khunti,1,3,Local Contractor,Donated,Site Clearance,Civil,1,2025-09-17,20,52,None,1
PROJ_1063,NHM - Trauma Care Centre,Jharkhand,Khunti,1,3,Local Contractor,Donated,Structure Construction,Civil,2,2025-11-08,90,212,None,0
PROJ_1063,NHM - Trauma Care Centre,Jharkhand,Khunti,1,3,Local Contractor,Donated,Radiation Shielding (X-Ray),Technical,3,2026-06-13,30,78,None,1
PROJ_1063,NHM - Trauma Care Centre,Jharkhand,Khunti,1,3,Local Contractor,Donated,Equipment Supply (CT/Ventilator),Procurement,4,2026-08-30,60,156,None,1
PROJ_1063,NHM - Trauma Care Centre,Jharkhand,Khunti,1,3,Local Contractor,Donated,Installation & Calibration,Technical,5,2027-02-03,30,70,None,0
PROJ_1063,NHM - Trauma Care Centre,Jharkhand,Khunti,1,3,Local Contractor,Donated,AERB Approval,Regulatory,6,2027-04-19,45,106,None,0
PROJ_1063,NHM - Trauma Care Centre,Jharkhand,Khunti,1,3,Local Contractor,Donated,Staff Training,Admin,7,2027-08-04,15,39,None,1
PROJ_1064,NHM - Community Health Centre (CHC),Jharkhand,Dhanbad,0,2,NCC / Nagarjuna,Govt Land,Site Survey,Technical,1,2024-01-06,15,19,None,0
PROJ_1064,NHM - Community Health Centre (CHC),Jharkhand,Dhanbad,0,2,NCC / Nagarjuna,Govt Land,Civil Works,Civil,2,2024-01-28,90,117,None,0
PROJ_1064,NHM - Community Health Centre (CHC),Jharkhand,Dhanbad,0,2,NCC / Nagarjuna,Govt Land,Equipment Install,Technical,3,2024-05-27,45,58,None,0
PROJ_1064,NHM - Community Health Centre (CHC),Jharkhand,Dhanbad,0,2,NCC / Nagarjuna,Govt Land,Handover,Admin,4,2024-07-29,15,21,None,1
PROJ_1065,NHM - Oxygen Plant (PSA),Jharkhand,Dhanbad,0,3,Local Contractor,Tribal (CNT/SPT),Site Platform Readiness,Civil,1,2026-07-18,20,66,Quality Rework,1
PROJ_1065,NHM - Oxygen Plant (PSA),Jharkhand,Dhanbad,0,3,Local Contractor,Tribal (CNT/SPT),Plant Manufacturing/Import,Procurement,2,2026-09-24,45,83,None,1
PROJ_1065,NHM - Oxygen Plant (PSA),Jharkhand,Dhanbad,0,3,Local Contractor,Tribal (CNT/SPT),Delivery to Site,Logistics,3,2026-12-21,15,25,None,0
PROJ_1065,NHM - Oxygen Plant (PSA),Jharkhand,Dhanbad,0,3,Local Contractor,Tribal (CNT/SPT),Installation,Technical,4,2027-01-19,10,16,None,0
PROJ_1065,NHM - Oxygen Plant (PSA),Jharkhand,Dhanbad,0,3,Local Contractor,Tribal (CNT/SPT),Copper Piping,Technical,5,2027-02-09,20,33,None,0
PROJ_1065,NHM - Oxygen Plant (PSA),Jharkhand,Dhanbad,0,3,Local Contractor,Tribal (CNT/SPT),Pressure Testing,Technical,6,2027-03-15,5,8,None,0
PROJ_1065,NHM - Oxygen Plant (PSA),Jharkhand,Dhanbad,0,3,Local Contractor,Tribal (CNT/SPT),Drug Inspector Approval,Regulatory,7,2027-03-26,15,97,CNT Act Land Acquisition,0
PROJ_1066,Indus_Factory,Tripura,Generic_District,0,3,Local Contractor,Govt Land,Feasibility Study,Technical,1,2024-05-26,45,84,None,0
PROJ_1066,Indus_Factory,Tripura,Generic_District,0,3,Local Contractor,Govt Land,Env Impact Assessment,Regulatory,2,2024-08-18,90,220,None,1
PROJ_1066,Indus_Factory,Tripura,Generic_District,0,3,Local Contractor,Govt Land,Civil Construction,Civil,3,2025-03-27,150,282,None,0
PROJ_1066,Indus_Factory,Tripura,Generic_District,0,3,Local Contractor,Govt Land,Machine Procurement,Procurement,4,2026-01-07,120,226,None,0
PROJ_1066,Indus_Factory,Tripura,Generic_District,0,3,Local Contractor,Govt Land,Installation,Technical,5,2026-08-25,60,147,None,1
PROJ_1066,Indus_Factory,Tripura,Generic_District,0,3,Local Contractor,Govt Land,Trial Runs,Technical,6,2027-01-21,30,56,None,0
PROJ_1067,Linear_Highway,Assam,Generic_District,0,2,NCC / Nagarjuna,Donated,DPR & Survey,Technical,1,2025-07-11,90,188,None,1
PROJ_1067,Linear_Highway,Assam,Generic_District,0,2,NCC / Nagarjuna,Donated,Land Acquisition & ROW,Regulatory,2,2026-01-19,180,251,None,0
PROJ_1067,Linear_Highway,Assam,Generic_District,0,2,NCC / Nagarjuna,Donated,Forest Clearance,Regulatory,3,2026-10-01,120,168,None,0
PROJ_1067,Linear_Highway,Assam,Generic_District,0,2,NCC / Nagarjuna,Donated,Tendering,Procurement,4,2027-03-21,60,84,None,0
PROJ_1067,Linear_Highway,Assam,Generic_District,0,2,NCC / Nagarjuna,Donated,Earthwork,Civil,5,2027-06-17,100,209,None,1
PROJ_1067,Linear_Highway,Assam,Generic_District,0,2,NCC / Nagarjuna,Donated,Pavement Layering,Civil,6,2028-01-12,90,125,None,0
PROJ_1067,Linear_Highway,Assam,Generic_District,0,2,NCC / Nagarjuna,Donated,Signages & Safety,Civil,7,2028-05-19,30,42,None,0
PROJ_1068,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Palamu,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Soil Testing & Design,Technical,1,2024-02-12,30,54,None,0
PROJ_1068,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Palamu,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Foundation Works,Civil,2,2024-04-11,60,131,None,0
PROJ_1068,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Palamu,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Structure (G+2),Civil,3,2024-08-22,120,288,None,1
PROJ_1068,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Palamu,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Medical Gas Pipeline,Technical,4,2025-06-10,45,90,None,1
PROJ_1068,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Palamu,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),OT & ICU Setup,Technical,5,2025-09-08,60,120,None,1
PROJ_1068,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Palamu,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Fire Safety Install,Technical,6,2026-01-07,30,54,None,0
PROJ_1068,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Palamu,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Final Inspection,Regulatory,7,2026-03-05,15,125,CNT Act Land Acquisition,0
PROJ_1069,NHM - Oxygen Plant (PSA),Rajasthan,Generic_District,0,2,NCC / Nagarjuna,Donated,Site Platform Readiness,Civil,1,2024-07-05,20,23,None,1
PROJ_1069,NHM - Oxygen Plant (PSA),Rajasthan,Generic_District,0,2,NCC / Nagarjuna,Donated,Plant Manufacturing/Import,Procurement,2,2024-07-31,45,51,None,1
PROJ_1069,NHM - Oxygen Plant (PSA),Rajasthan,Generic_District,0,2,NCC / Nagarjuna,Donated,Delivery to Site,Logistics,3,2024-09-22,15,17,None,1
PROJ_1069,NHM - Oxygen Plant (PSA),Rajasthan,Generic_District,0,2,NCC / Nagarjuna,Donated,Installation,Technical,4,2024-10-11,10,11,None,0
PROJ_1069,NHM - Oxygen Plant (PSA),Rajasthan,Generic_District,0,2,NCC / Nagarjuna,Donated,Copper Piping,Technical,5,2024-10-27,20,23,None,0
PROJ_1069,NHM - Oxygen Plant (PSA),Rajasthan,Generic_District,0,2,NCC / Nagarjuna,Donated,Pressure Testing,Technical,6,2024-11-19,5,5,None,0
PROJ_1069,NHM - Oxygen Plant (PSA),Rajasthan,Generic_District,0,2,NCC / Nagarjuna,Donated,Drug Inspector Approval,Regulatory,7,2024-11-25,15,17,None,0
PROJ_1070,NHM - Trauma Care Centre,Jharkhand,Ramgarh,0,3,Local Contractor,Tribal (CNT/SPT),Site Clearance,Civil,1,2024-03-16,20,40,None,0
PROJ_1070,NHM - Trauma Care Centre,Jharkhand,Ramgarh,0,3,Local Contractor,Tribal (CNT/SPT),Structure Construction,Civil,2,2024-04-27,90,200,Quality Rework,0
PROJ_1070,NHM - Trauma Care Centre,Jharkhand,Ramgarh,0,3,Local Contractor,Tribal (CNT/SPT),Radiation Shielding (X-Ray),Technical,3,2024-11-16,30,50,None,0
PROJ_1070,NHM - Trauma Care Centre,Jharkhand,Ramgarh,0,3,Local Contractor,Tribal (CNT/SPT),Equipment Supply (CT/Ventilator),Procurement,4,2025-01-09,60,101,None,0
PROJ_1070,NHM - Trauma Care Centre,Jharkhand,Ramgarh,0,3,Local Contractor,Tribal (CNT/SPT),Installation & Calibration,Technical,5,2025-04-20,30,50,None,0
PROJ_1070,NHM - Trauma Care Centre,Jharkhand,Ramgarh,0,3,Local Contractor,Tribal (CNT/SPT),AERB Approval,Regulatory,6,2025-06-14,45,215,CNT Act Land Acquisition,1
PROJ_1070,NHM - Trauma Care Centre,Jharkhand,Ramgarh,0,3,Local Contractor,Tribal (CNT/SPT),Staff Training,Admin,7,2026-01-19,15,30,None,0
PROJ_1071,NHM - Trauma Care Centre,Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Donated,Site Clearance,Civil,1,2026-06-24,20,28,None,1
PROJ_1071,NHM - Trauma Care Centre,Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Donated,Structure Construction,Civil,2,2026-07-22,90,128,None,1
PROJ_1071,NHM - Trauma Care Centre,Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Donated,Radiation Shielding (X-Ray),Technical,3,2026-11-28,30,39,None,0
PROJ_1071,NHM - Trauma Care Centre,Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Donated,Equipment Supply (CT/Ventilator),Procurement,4,2027-01-08,60,78,None,0
PROJ_1071,NHM - Trauma Care Centre,Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Donated,Installation & Calibration,Technical,5,2027-03-29,30,39,None,0
PROJ_1071,NHM - Trauma Care Centre,Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Donated,AERB Approval,Regulatory,6,2027-05-10,45,58,None,0
PROJ_1071,NHM - Trauma Care Centre,Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Donated,Staff Training,Admin,7,2027-07-12,15,21,None,1
PROJ_1072,Linear_Highway,Himachal Pradesh,Generic_District,0,2,NCC / Nagarjuna,Govt Land,DPR & Survey,Technical,1,2024-11-20,90,125,None,0
PROJ_1072,Linear_Highway,Himachal Pradesh,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Land Acquisition & ROW,Regulatory,2,2025-03-27,180,251,None,0
PROJ_1072,Linear_Highway,Himachal Pradesh,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Forest Clearance,Regulatory,3,2025-12-07,120,168,None,0
PROJ_1072,Linear_Highway,Himachal Pradesh,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Tendering,Procurement,4,2026-05-24,60,84,None,0
PROJ_1072,Linear_Highway,Himachal Pradesh,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Earthwork,Civil,5,2026-08-16,100,181,None,1
PROJ_1072,Linear_Highway,Himachal Pradesh,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Pavement Layering,Civil,6,2027-02-14,90,125,None,0
PROJ_1072,Linear_Highway,Himachal Pradesh,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Signages & Safety,Civil,7,2027-06-19,30,54,None,1
PROJ_1073,Linear_Highway,Tripura,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),DPR & Survey,Technical,1,2025-08-20,90,169,None,1
PROJ_1073,Linear_Highway,Tripura,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Land Acquisition & ROW,Regulatory,2,2026-02-09,180,418,CNT Act Land Acquisition,0
PROJ_1073,Linear_Highway,Tripura,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Forest Clearance,Regulatory,3,2027-04-05,120,294,CNT Act Land Acquisition,0
PROJ_1073,Linear_Highway,Tripura,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Tendering,Procurement,4,2028-01-27,60,87,None,0
PROJ_1073,Linear_Highway,Tripura,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Earthwork,Civil,5,2028-04-24,100,174,None,0
PROJ_1073,Linear_Highway,Tripura,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Pavement Layering,Civil,6,2028-10-18,90,156,None,0
PROJ_1073,Linear_Highway,Tripura,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Signages & Safety,Civil,7,2029-03-27,30,52,None,0
PROJ_1074,NHM - Trauma Care Centre,Jharkhand,Jamtara,0,3,Local Contractor,Donated,Site Clearance,Civil,1,2026-04-29,20,33,None,0
PROJ_1074,NHM - Trauma Care Centre,Jharkhand,Jamtara,0,3,Local Contractor,Donated,Structure Construction,Civil,2,2026-06-05,90,182,Quality Rework,1
PROJ_1074,NHM - Trauma Care Centre,Jharkhand,Jamtara,0,3,Local Contractor,Donated,Radiation Shielding (X-Ray),Technical,3,2026-12-06,30,50,None,0
PROJ_1074,NHM - Trauma Care Centre,Jharkhand,Jamtara,0,3,Local Contractor,Donated,Equipment Supply (CT/Ventilator),Procurement,4,2027-01-30,60,101,None,0
PROJ_1074,NHM - Trauma Care Centre,Jharkhand,Jamtara,0,3,Local Contractor,Donated,Installation & Calibration,Technical,5,2027-05-15,30,50,None,0
PROJ_1074,NHM - Trauma Care Centre,Jharkhand,Jamtara,0,3,Local Contractor,Donated,AERB Approval,Regulatory,6,2027-07-08,45,83,None,1
PROJ_1074,NHM - Trauma Care Centre,Jharkhand,Jamtara,0,3,Local Contractor,Donated,Staff Training,Admin,7,2027-10-04,15,25,None,0
PROJ_1075,NHM - Diagnostic Lab (IPHL),Jharkhand,Seraikela-Kharsawan,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Site Survey,Technical,1,2026-02-11,15,19,None,0
PROJ_1075,NHM - Diagnostic Lab (IPHL),Jharkhand,Seraikela-Kharsawan,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Civil Works,Civil,2,2026-03-05,90,140,None,0
PROJ_1075,NHM - Diagnostic Lab (IPHL),Jharkhand,Seraikela-Kharsawan,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Equipment Install,Technical,3,2026-07-25,45,64,None,1
PROJ_1075,NHM - Diagnostic Lab (IPHL),Jharkhand,Seraikela-Kharsawan,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Handover,Admin,4,2026-09-28,15,25,None,1
PROJ_1076,Indus_Factory,Nagaland,Generic_District,0,2,NCC / Nagarjuna,Donated,Feasibility Study,Technical,1,2024-03-30,45,72,None,0
PROJ_1076,Indus_Factory,Nagaland,Generic_District,0,2,NCC / Nagarjuna,Donated,Env Impact Assessment,Regulatory,2,2024-06-12,90,187,None,1
PROJ_1076,Indus_Factory,Nagaland,Generic_District,0,2,NCC / Nagarjuna,Donated,Civil Construction,Civil,3,2024-12-21,150,240,None,0
PROJ_1076,Indus_Factory,Nagaland,Generic_District,0,2,NCC / Nagarjuna,Donated,Machine Procurement,Procurement,4,2025-08-21,120,249,None,1
PROJ_1076,Indus_Factory,Nagaland,Generic_District,0,2,NCC / Nagarjuna,Donated,Installation,Technical,5,2026-04-30,60,96,None,0
PROJ_1076,Indus_Factory,Nagaland,Generic_District,0,2,NCC / Nagarjuna,Donated,Trial Runs,Technical,6,2026-08-07,30,62,None,1
PROJ_1077,NHM - Critical Care Block (CCB),Uttar Pradesh,Generic_District,0,3,Local Contractor,Govt Land,Site Survey,Technical,1,2026-10-25,15,21,None,0
PROJ_1077,NHM - Critical Care Block (CCB),Uttar Pradesh,Generic_District,0,3,Local Contractor,Govt Land,Civil Works,Civil,2,2026-11-19,90,128,None,0
PROJ_1077,NHM - Critical Care Block (CCB),Uttar Pradesh,Generic_District,0,3,Local Contractor,Govt Land,Equipment Install,Technical,3,2027-03-27,45,64,None,0
PROJ_1077,NHM - Critical Care Block (CCB),Uttar Pradesh,Generic_District,0,3,Local Contractor,Govt Land,Handover,Admin,4,2027-06-02,15,23,None,1
PROJ_1078,NHM - Drug Warehouse (District Level),Himachal Pradesh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Land Acquisition,Regulatory,1,2024-11-12,60,164,CNT Act Land Acquisition,0
PROJ_1078,NHM - Drug Warehouse (District Level),Himachal Pradesh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Warehousing Structure,Civil,2,2025-04-28,90,151,None,0
PROJ_1078,NHM - Drug Warehouse (District Level),Himachal Pradesh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),HVAC & Cold Chain Setup,Technical,3,2025-09-28,45,81,None,1
PROJ_1078,NHM - Drug Warehouse (District Level),Himachal Pradesh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Racking System Install,Technical,4,2025-12-20,20,28,None,0
PROJ_1078,NHM - Drug Warehouse (District Level),Himachal Pradesh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Fire & Safety Audit,Regulatory,5,2026-01-21,15,129,CNT Act Land Acquisition,0
PROJ_1078,NHM - Drug Warehouse (District Level),Himachal Pradesh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Stocking,Logistics,6,2026-06-02,30,54,None,1
PROJ_1079,Linear_Highway,Telangana,Generic_District,0,3,Local Contractor,Tribal (CNT/SPT),DPR & Survey,Technical,1,2026-02-17,90,122,None,0
PROJ_1079,Linear_Highway,Telangana,Generic_District,0,3,Local Contractor,Tribal (CNT/SPT),Land Acquisition & ROW,Regulatory,2,2026-06-21,180,424,CNT Act Land Acquisition,1
PROJ_1079,Linear_Highway,Telangana,Generic_District,0,3,Local Contractor,Tribal (CNT/SPT),Forest Clearance,Regulatory,3,2027-08-24,120,332,CNT Act Land Acquisition,1
PROJ_1079,Linear_Highway,Telangana,Generic_District,0,3,Local Contractor,Tribal (CNT/SPT),Tendering,Procurement,4,2028-07-24,60,90,None,1
PROJ_1079,Linear_Highway,Telangana,Generic_District,0,3,Local Contractor,Tribal (CNT/SPT),Earthwork,Civil,5,2028-10-22,100,163,None,0
PROJ_1079,Linear_Highway,Telangana,Generic_District,0,3,Local Contractor,Tribal (CNT/SPT),Pavement Layering,Civil,6,2029-04-04,90,147,None,0
PROJ_1079,Linear_Highway,Telangana,Generic_District,0,3,Local Contractor,Tribal (CNT/SPT),Signages & Safety,Civil,7,2029-08-31,30,54,None,1
PROJ_1080,Linear_Highway,Arunachal Pradesh,Generic_District,0,3,Local Contractor,Tribal (CNT/SPT),DPR & Survey,Technical,1,2024-07-24,90,298,None,1
PROJ_1080,Linear_Highway,Arunachal Pradesh,Generic_District,0,3,Local Contractor,Tribal (CNT/SPT),Land Acquisition & ROW,Regulatory,2,2025-05-21,180,547,CNT Act Land Acquisition,0
PROJ_1080,Linear_Highway,Arunachal Pradesh,Generic_District,0,3,Local Contractor,Tribal (CNT/SPT),Forest Clearance,Regulatory,3,2026-11-24,120,397,CNT Act Land Acquisition,0
PROJ_1080,Linear_Highway,Arunachal Pradesh,Generic_District,0,3,Local Contractor,Tribal (CNT/SPT),Tendering,Procurement,4,2027-12-26,60,177,Supply Chain Issue,0
PROJ_1080,Linear_Highway,Arunachal Pradesh,Generic_District,0,3,Local Contractor,Tribal (CNT/SPT),Earthwork,Civil,5,2028-06-20,100,423,Quality Rework,1
PROJ_1080,Linear_Highway,Arunachal Pradesh,Generic_District,0,3,Local Contractor,Tribal (CNT/SPT),Pavement Layering,Civil,6,2029-08-20,90,389,Quality Rework,1
PROJ_1080,Linear_Highway,Arunachal Pradesh,Generic_District,0,3,Local Contractor,Tribal (CNT/SPT),Signages & Safety,Civil,7,2030-09-16,30,119,None,1
PROJ_1081,Mega_Event_Kumbh,Uttarakhand,Haridwar,0,1,L&T / Tata Projects,Donated,Master Planning,Technical,1,2025-05-08,60,68,None,0
PROJ_1081,Mega_Event_Kumbh,Uttarakhand,Haridwar,0,1,L&T / Tata Projects,Donated,Tendering,Procurement,2,2025-07-18,45,67,None,1
PROJ_1081,Mega_Event_Kumbh,Uttarakhand,Haridwar,0,1,L&T / Tata Projects,Donated,Ground Prep,Civil,3,2025-09-24,40,59,None,1
PROJ_1081,Mega_Event_Kumbh,Uttarakhand,Haridwar,0,1,L&T / Tata Projects,Donated,Temporary Structures,Civil,4,2025-11-23,50,57,None,0
PROJ_1081,Mega_Event_Kumbh,Uttarakhand,Haridwar,0,1,L&T / Tata Projects,Donated,Electrical Grid,Technical,5,2026-01-22,30,34,None,0
PROJ_1081,Mega_Event_Kumbh,Uttarakhand,Haridwar,0,1,L&T / Tata Projects,Donated,Safety Audit,Regulatory,6,2026-03-02,15,17,None,0
PROJ_1082,NHM - Oxygen Plant (PSA),Jharkhand,Palamu,1,3,Local Contractor,Tribal (CNT/SPT),Site Platform Readiness,Civil,1,2024-11-19,20,101,Quality Rework,0
PROJ_1082,NHM - Oxygen Plant (PSA),Jharkhand,Palamu,1,3,Local Contractor,Tribal (CNT/SPT),Plant Manufacturing/Import,Procurement,2,2025-03-02,45,106,None,0
PROJ_1082,NHM - Oxygen Plant (PSA),Jharkhand,Palamu,1,3,Local Contractor,Tribal (CNT/SPT),Delivery to Site,Logistics,3,2025-06-18,15,39,None,1
PROJ_1082,NHM - Oxygen Plant (PSA),Jharkhand,Palamu,1,3,Local Contractor,Tribal (CNT/SPT),Installation,Technical,4,2025-08-01,10,26,None,1
PROJ_1082,NHM - Oxygen Plant (PSA),Jharkhand,Palamu,1,3,Local Contractor,Tribal (CNT/SPT),Copper Piping,Technical,5,2025-08-30,20,52,None,1
PROJ_1082,NHM - Oxygen Plant (PSA),Jharkhand,Palamu,1,3,Local Contractor,Tribal (CNT/SPT),Pressure Testing,Technical,6,2025-10-26,5,11,None,0
PROJ_1082,NHM - Oxygen Plant (PSA),Jharkhand,Palamu,1,3,Local Contractor,Tribal (CNT/SPT),Drug Inspector Approval,Regulatory,7,2025-11-08,15,131,CNT Act Land Acquisition,0
PROJ_1083,Indus_Factory,Jharkhand,West Singhbhum,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Feasibility Study,Technical,1,2026-01-05,45,81,None,0
PROJ_1083,Indus_Factory,Jharkhand,West Singhbhum,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Env Impact Assessment,Regulatory,2,2026-03-31,90,274,CNT Act Land Acquisition,0
PROJ_1083,Indus_Factory,Jharkhand,West Singhbhum,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Civil Construction,Civil,3,2027-01-04,150,327,None,0
PROJ_1083,Indus_Factory,Jharkhand,West Singhbhum,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Machine Procurement,Procurement,4,2027-11-29,120,264,Supply Chain Issue,0
PROJ_1083,Indus_Factory,Jharkhand,West Singhbhum,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Installation,Technical,5,2028-08-24,60,120,None,1
PROJ_1083,Indus_Factory,Jharkhand,West Singhbhum,1,2,NCC / Nagarjuna,Tribal (CNT/SPT),Trial Runs,Technical,6,2028-12-25,30,54,None,0
PROJ_1084,Construction_Hospital,Nagaland,Generic_District,0,3,Local Contractor,Govt Land,Budget & Approval,Admin,1,2026-10-14,30,62,None,0
PROJ_1084,Construction_Hospital,Nagaland,Generic_District,0,3,Local Contractor,Govt Land,Land Acquisition,Regulatory,2,2026-12-17,60,124,None,0
PROJ_1084,Construction_Hospital,Nagaland,Generic_District,0,3,Local Contractor,Govt Land,Tendering,Procurement,3,2027-04-21,45,93,None,0
PROJ_1084,Construction_Hospital,Nagaland,Generic_District,0,3,Local Contractor,Govt Land,Mobilization,Logistics,4,2027-07-25,20,54,None,1
PROJ_1084,Construction_Hospital,Nagaland,Generic_District,0,3,Local Contractor,Govt Land,Excavation,Civil,5,2027-09-18,40,108,None,1
PROJ_1084,Construction_Hospital,Nagaland,Generic_District,0,3,Local Contractor,Govt Land,Foundation,Civil,6,2028-01-08,60,163,Quality Rework,0
PROJ_1084,Construction_Hospital,Nagaland,Generic_District,0,3,Local Contractor,Govt Land,Superstructure,Civil,7,2028-06-24,120,324,None,1
PROJ_1084,Construction_Hospital,Nagaland,Generic_District,0,3,Local Contractor,Govt Land,MEP Works,Technical,8,2029-05-19,90,187,None,0
